Date,Open,High,Low,Close,Adj Close,Volume
2020-05-13,10.350000,10.390000,10.340000,10.350000,10.350000,33800
2020-05-14,10.850000,11.280000,10.650000,10.780000,10.780000,10768000
2020-05-15,10.900000,10.950000,10.610000,10.660000,10.660000,1403600
2020-05-18,10.750000,10.790000,10.560000,10.610000,10.610000,752600
2020-05-19,10.650000,10.900000,10.620000,10.750000,10.750000,1335800
2020-05-20,10.850000,11.080000,10.750000,10.840000,10.840000,696100
2020-05-21,10.830000,10.840000,10.730000,10.840000,10.840000,295500
2020-05-22,10.840000,10.840000,10.680000,10.770000,10.770000,517800
2020-05-26,10.850000,10.870000,10.710000,10.750000,10.750000,589100
2020-05-27,10.810000,10.850000,10.650000,10.790000,10.790000,927300
2020-05-28,10.800000,11.590000,10.750000,11.440000,11.440000,2939800
2020-05-29,12.070000,13.230000,11.800000,12.910000,12.910000,7510300
2020-06-01,12.900000,13.400000,12.080000,12.170000,12.170000,3613300
2020-06-02,12.430000,12.470000,11.240000,11.330000,11.330000,3348500
2020-06-03,11.690000,11.950000,11.280000,11.840000,11.840000,2994300
2020-06-04,11.930000,12.670000,11.900000,12.340000,12.340000,2734400
2020-06-05,12.500000,12.780000,12.100000,12.410000,12.410000,1800000
2020-06-08,12.660000,14.250000,12.100000,14.250000,14.250000,7141700
2020-06-09,14.050000,15.700000,13.970000,14.500000,14.500000,7536500
2020-06-10,15.330000,16.150000,14.170000,14.720000,14.720000,4905100
2020-06-11,14.000000,14.460000,13.000000,13.440000,13.440000,3742600
2020-06-12,14.200000,14.510000,11.310000,13.140000,13.140000,11265500
2020-06-15,13.220000,15.650000,13.220000,14.850000,14.850000,5935600
2020-06-16,15.920000,17.379999,15.020000,17.270000,17.270000,6602700
2020-06-17,18.610001,20.000000,17.549999,18.639999,18.639999,9751400
2020-06-18,18.000000,18.780001,16.889999,18.330000,18.330000,4360200
2020-06-19,18.450001,18.639999,17.120001,17.400000,17.400000,2806800
2020-06-22,17.490000,18.139999,16.200001,17.809999,17.809999,2952700
2020-06-23,17.559999,18.100000,16.100000,16.480000,16.480000,3150000
2020-06-24,16.500000,16.610001,14.600000,15.200000,15.200000,3677600
2020-06-25,14.820000,17.950001,14.700000,17.950001,17.950001,6106300
2020-06-26,17.500000,19.080000,16.139999,17.120001,17.120001,3466500
2020-06-29,17.620001,18.400000,17.010000,17.299999,17.299999,2913500
2020-06-30,17.650000,17.790001,16.059999,16.450001,16.450001,1632800
2020-07-01,17.000000,17.450001,16.530001,16.980000,16.980000,1871900
2020-07-02,17.209999,17.520000,16.799999,17.049999,17.049999,1211300
2020-07-06,17.350000,17.350000,16.120001,16.490000,16.490000,1920600
2020-07-07,16.430000,16.820000,15.410000,15.800000,15.800000,1550100
2020-07-08,15.790000,16.469999,15.300000,15.980000,15.980000,1288900
2020-07-09,16.760000,16.990000,15.500000,16.070000,16.070000,1572900
2020-07-10,15.910000,16.389999,15.700000,16.360001,16.360001,808300
2020-07-13,16.500000,16.590000,14.400000,14.470000,14.470000,2222900
2020-07-14,14.800000,14.850000,13.450000,14.350000,14.350000,1609800
