Date,Open,High,Low,Close,Adj Close,Volume
2020-06-22,10.220000,13.110000,10.150000,11.960000,11.960000,2358100
2020-06-23,11.650000,11.990000,11.050000,11.370000,11.370000,572600
2020-06-24,11.850000,12.000000,10.500000,10.540000,10.540000,2991300
2020-06-25,10.670000,10.699000,10.370000,10.570000,10.570000,544400
2020-06-26,10.630000,10.630000,10.420000,10.560000,10.560000,523700
2020-06-29,10.600000,10.650000,10.420000,10.420000,10.420000,360300
2020-06-30,10.530000,10.600000,10.420000,10.460000,10.460000,158300
2020-07-01,10.500000,10.590000,10.310000,10.310000,10.310000,228300
2020-07-02,10.330000,10.530000,10.260000,10.390000,10.390000,307200
2020-07-06,10.400000,10.400000,10.283000,10.330000,10.330000,165200
2020-07-07,10.300000,10.350000,10.260000,10.310000,10.310000,442000
2020-07-08,10.300000,10.310000,10.250000,10.260000,10.260000,199400
2020-07-09,10.220000,10.310000,10.220000,10.220000,10.220000,154600
2020-07-10,10.250000,10.300000,10.220000,10.230000,10.230000,95800
2020-07-13,10.240000,10.290000,10.220000,10.245000,10.245000,212700
2020-07-14,10.220000,10.260000,10.220000,10.230000,10.230000,159500
