Date,Open,High,Low,Close,Adj Close,Volume
2020-03-10,10.110000,10.110000,10.100000,10.100000,10.100000,187000
2020-03-11,10.140000,10.140000,10.110000,10.110000,10.110000,608000
2020-03-12,10.110000,10.110000,10.070000,10.095000,10.095000,20600
2020-03-13,10.110000,10.110000,10.080000,10.080000,10.080000,132700
2020-03-16,10.080000,10.100000,10.080000,10.100000,10.100000,10000
2020-03-17,10.100000,10.100000,10.100000,10.100000,10.100000,426100
2020-03-18,10.000000,10.000000,9.700000,9.700000,9.700000,7200
2020-03-19,10.090000,10.090000,9.900000,9.950000,9.950000,51600
2020-03-20,10.000000,10.000000,9.900000,9.900000,9.900000,193300
2020-03-23,10.000000,10.000000,10.000000,10.000000,10.000000,100
2020-03-24,9.950000,9.950000,9.900000,9.900000,9.900000,89500
2020-03-25,9.900000,9.900000,9.900000,9.900000,9.900000,600
2020-03-26,10.000000,10.090000,10.000000,10.090000,10.090000,37300
2020-03-27,10.050000,10.050000,10.050000,10.050000,10.050000,200
2020-03-30,10.050000,10.050000,10.050000,10.050000,10.050000,0
2020-03-31,10.080000,10.080000,10.080000,10.080000,10.080000,32500
2020-04-01,9.900000,10.130000,9.900000,10.090000,10.090000,106600
2020-04-02,10.090000,10.090000,10.090000,10.090000,10.090000,600
2020-04-03,10.090000,10.090000,10.090000,10.090000,10.090000,0
2020-04-06,10.100000,10.100000,10.100000,10.100000,10.100000,32800
2020-04-07,10.423000,10.423000,10.120000,10.120000,10.120000,1000
2020-04-08,10.120000,10.130000,10.120000,10.130000,10.130000,368000
2020-04-09,10.130000,10.130000,10.130000,10.130000,10.130000,0
2020-04-13,10.130000,10.130000,10.130000,10.130000,10.130000,0
2020-04-14,10.170000,10.170000,10.170000,10.170000,10.170000,100
2020-04-15,10.170000,10.170000,10.170000,10.170000,10.170000,0
2020-04-16,10.170000,10.170000,10.170000,10.170000,10.170000,0
2020-04-17,10.180000,10.180000,10.180000,10.180000,10.180000,7400
2020-04-20,10.180000,10.180000,10.180000,10.180000,10.180000,0
2020-04-21,10.180000,10.180000,10.180000,10.180000,10.180000,0
2020-04-22,10.190000,10.220000,10.190000,10.220000,10.220000,60200
2020-04-23,10.220000,10.220000,10.220000,10.220000,10.220000,0
2020-04-24,10.220000,10.220000,10.220000,10.220000,10.220000,0
2020-04-27,10.190000,10.190000,10.190000,10.190000,10.190000,4000
2020-04-28,10.190000,10.190000,10.190000,10.190000,10.190000,0
2020-04-29,10.190000,10.190000,10.190000,10.190000,10.190000,0
2020-04-30,10.180000,10.180000,10.180000,10.180000,10.180000,100
2020-05-01,10.180000,10.180000,10.180000,10.180000,10.180000,400000
2020-05-04,10.200000,10.200000,10.199000,10.199000,10.199000,6200
2020-05-05,10.210000,10.210000,10.210000,10.210000,10.210000,111600
2020-05-06,10.349000,10.349000,10.200000,10.210000,10.210000,2900
2020-05-07,10.210000,10.330000,10.200000,10.200000,10.200000,7800
2020-05-08,10.320000,10.320000,10.296000,10.296000,10.296000,600
2020-05-11,10.296000,10.296000,10.296000,10.296000,10.296000,0
2020-05-12,10.296000,10.296000,10.296000,10.296000,10.296000,0
2020-05-13,10.250000,10.250000,10.200000,10.200000,10.200000,4300
2020-05-14,10.000000,10.040000,10.000000,10.040000,10.040000,1000
2020-05-15,10.040000,10.040000,10.040000,10.040000,10.040000,0
2020-05-18,10.040000,10.040000,10.010000,10.010000,10.010000,1800
2020-05-19,10.070000,10.070000,10.070000,10.070000,10.070000,500
2020-05-20,10.120000,10.120000,10.120000,10.120000,10.120000,850000
2020-05-21,10.000000,10.180000,10.000000,10.140000,10.140000,502600
2020-05-22,10.120000,10.120000,10.120000,10.120000,10.120000,600
2020-05-26,10.120000,10.120000,10.120000,10.120000,10.120000,0
2020-05-27,10.110000,10.110000,10.110000,10.110000,10.110000,100
2020-05-28,10.150000,10.150000,10.070000,10.140000,10.140000,9700
2020-05-29,9.440000,9.440000,7.360000,7.780000,7.780000,63400
2020-06-01,7.580000,7.980000,7.580000,7.950000,7.950000,11700
2020-06-02,7.960000,7.960000,6.620000,7.169000,7.169000,34800
2020-06-03,7.170000,7.800000,7.170000,7.300000,7.300000,17300
2020-06-04,7.500000,7.500000,5.590000,6.020000,6.020000,60800
2020-06-05,6.020000,6.200000,5.550000,5.860000,5.860000,55052
2020-06-08,6.150000,7.600000,6.150000,7.600000,7.600000,28545
2020-06-09,7.600000,8.250000,7.600000,8.180000,8.180000,31282
2020-06-10,8.480000,11.770000,8.300000,9.030000,9.030000,254995
2020-06-11,8.500000,8.500000,6.650000,7.600000,7.600000,28127
2020-06-12,8.040000,8.500000,7.460000,7.460000,7.460000,12973
2020-06-15,7.500000,7.600000,6.751600,7.600000,7.600000,12204
