Date,Open,High,Low,Close,Adj Close,Volume
2019-12-23,10.800000,10.850000,10.660000,10.840000,10.840000,9814600
2019-12-24,11.000000,11.040000,10.820000,10.840000,10.840000,2934400
2019-12-26,10.950000,10.950000,10.720000,10.740000,10.740000,1304600
2019-12-27,10.750000,10.800000,10.600000,10.680000,10.680000,544900
2019-12-30,10.700000,10.700000,10.610000,10.640000,10.640000,832200
2019-12-31,10.690000,10.800000,10.590000,10.700000,10.700000,564800
2020-01-02,10.790000,10.800000,10.650000,10.680000,10.680000,1194100
2020-01-03,10.660000,10.750000,10.610000,10.680000,10.680000,467600
2020-01-06,10.750000,10.900000,10.692000,10.800000,10.800000,2183500
2020-01-07,10.890000,10.950000,10.870000,10.900000,10.900000,1977000
2020-01-08,10.940000,11.350000,10.884000,11.260000,11.260000,2955700
2020-01-09,11.430000,12.390000,11.340000,12.250000,12.250000,8279300
2020-01-10,12.410000,12.630000,11.982000,12.390000,12.390000,2374700
2020-01-13,12.610000,12.640000,11.550000,12.000000,12.000000,1674100
2020-01-14,12.140000,12.280000,11.820000,11.940000,11.940000,594900
2020-01-15,12.000000,13.000000,11.990000,12.700000,12.700000,3258200
2020-01-16,13.110000,13.440000,12.940000,12.990000,12.990000,5473100
2020-01-17,13.230000,13.670000,12.760000,13.570000,13.570000,3487800
2020-01-21,13.830000,14.500000,13.320000,13.830000,13.830000,3281900
2020-01-22,14.000000,14.390000,13.720000,14.270000,14.270000,2341800
2020-01-23,14.470000,14.600000,14.110000,14.440000,14.440000,2901100
2020-01-24,14.600000,14.717000,14.160000,14.360000,14.360000,1823200
2020-01-27,14.590000,15.140000,14.350000,15.000000,15.000000,4655300
2020-01-28,15.350000,15.750000,14.300000,15.080000,15.080000,5870300
2020-01-29,14.930000,14.970000,14.000000,14.500000,14.500000,3475000
2020-01-30,14.770000,14.890000,14.360000,14.670000,14.670000,1940600
2020-01-31,14.790000,15.000000,14.400000,14.530000,14.530000,1098200
2020-02-03,14.840000,14.870000,14.040000,14.510000,14.510000,1459300
2020-02-04,14.640000,15.026000,14.450000,14.570000,14.570000,1403600
2020-02-05,14.810000,14.900000,13.850000,14.250000,14.250000,1270100
2020-02-06,14.350000,14.480000,13.260000,13.610000,13.610000,2912700
2020-02-07,13.640000,14.740000,13.500000,14.500000,14.500000,1249400
2020-02-10,14.520000,16.740000,14.500000,16.020000,16.020000,3305700
2020-02-11,16.389999,17.360001,16.299999,16.820000,16.820000,2388100
2020-02-12,17.070000,18.690001,16.900000,18.350000,18.350000,3997300
2020-02-13,18.480000,18.650000,17.250000,17.910000,17.910000,1543000
2020-02-14,17.959999,18.299999,16.860001,17.330000,17.330000,1285400
2020-02-18,17.549999,17.770000,16.650000,17.290001,17.290001,1365500
2020-02-19,17.959999,18.360001,17.650000,17.969999,17.969999,1684400
2020-02-20,18.129999,18.139999,16.750000,17.650000,17.650000,1379800
2020-02-21,17.570000,17.617001,16.850000,16.950001,16.950001,579000
2020-02-24,16.440001,16.820999,15.800000,16.639999,16.639999,1203700
2020-02-25,17.370001,17.822001,16.500000,16.959999,16.959999,1852700
2020-02-26,17.389999,17.650000,16.382000,16.830000,16.830000,1415100
2020-02-27,16.309999,16.700001,15.940000,16.170000,16.170000,1291200
2020-02-28,15.680000,16.150000,15.350000,16.020000,16.020000,978800
2020-03-02,16.100000,17.049999,16.100000,16.660000,16.660000,829400
2020-03-03,17.000000,17.049999,16.250000,16.410000,16.410000,880600
2020-03-04,16.670000,19.500000,16.532000,18.690001,18.690001,2632700
2020-03-05,17.790001,18.830000,17.549999,17.940001,17.940001,2419900
2020-03-06,17.400000,17.465000,16.700001,16.830000,16.830000,2023800
2020-03-09,15.000000,17.450001,14.500000,17.010000,17.010000,2049500
2020-03-10,17.660000,17.990000,16.010000,16.600000,16.600000,2385000
2020-03-11,16.250000,16.750000,13.501000,14.500000,14.500000,3751300
2020-03-12,11.000000,12.740000,10.600000,11.170000,11.170000,7176400
2020-03-13,12.290000,12.450000,11.230000,12.450000,12.450000,2371900
2020-03-16,11.000000,12.000000,10.900000,11.800000,11.800000,2838200
2020-03-17,11.460000,13.040000,11.270000,12.890000,12.890000,2111200
2020-03-18,12.000000,12.740000,11.250000,11.400000,11.400000,1711900
2020-03-19,11.400000,12.500000,11.400000,11.400000,11.400000,1160300
2020-03-20,11.500000,12.230000,11.050000,11.480000,11.480000,1663800
2020-03-23,11.360000,11.960000,10.920000,11.300000,11.300000,1175000
2020-03-24,11.950000,13.040000,11.600000,11.850000,11.850000,1779200
2020-03-25,12.220000,13.490000,11.800000,13.000000,13.000000,3096300
2020-03-26,12.890000,13.890000,12.150000,13.210000,13.210000,2589000
2020-03-27,12.800000,12.960000,12.010000,12.690000,12.690000,2602600
2020-03-30,12.670000,12.800000,11.630000,12.210000,12.210000,1733900
2020-03-31,12.490000,12.700000,11.900000,12.340000,12.340000,1894700
2020-04-01,12.240000,12.240000,11.550000,11.770000,11.770000,799200
2020-04-02,11.750000,12.720000,11.451000,12.250000,12.250000,1462000
2020-04-03,12.580000,12.580000,11.370000,12.250000,12.250000,1533500
2020-04-06,12.350000,12.790000,12.260000,12.610000,12.610000,1525200
2020-04-07,13.250000,13.910000,12.680000,13.030000,13.030000,4083800
2020-04-08,13.360000,15.270000,13.210000,14.750000,14.750000,3268400
2020-04-09,15.500000,15.500000,14.050000,14.510000,14.510000,2377500
2020-04-13,14.080000,14.400000,13.600000,14.250000,14.250000,1634600
2020-04-14,14.500000,15.140000,14.050000,14.750000,14.750000,2630700
2020-04-15,14.700000,15.680000,14.354000,15.490000,15.490000,2363900
2020-04-16,16.150000,16.450001,15.550000,16.090000,16.090000,2760700
2020-04-17,17.000000,17.680000,15.822000,16.950001,16.950001,3566400
2020-04-20,17.150000,18.190001,16.799999,17.570000,17.570000,2778600
2020-04-21,17.740000,18.799000,16.600000,17.200001,17.200001,2448500
2020-04-22,17.889999,18.143999,16.900000,17.150000,17.150000,1646500
