Date,Open,High,Low,Close,Adj Close,Volume
2020-06-29,14.100000,15.720000,12.600000,14.400000,14.400000,22098500
2020-06-30,15.960000,17.000000,14.760000,16.350000,16.350000,14525100
2020-07-01,16.340000,16.500000,14.050000,14.350000,14.350000,9873400
2020-07-02,14.860000,15.300000,14.110000,14.450000,14.450000,5755400
2020-07-06,15.000000,15.050000,13.680000,13.750000,13.750000,4533900
2020-07-07,13.340000,13.600000,12.120000,12.160000,12.160000,5435800
2020-07-08,12.470000,12.500000,11.840000,12.300000,12.300000,3278200
2020-07-09,13.750000,14.520000,12.600000,14.050000,14.050000,12161000
2020-07-10,14.300000,14.500000,13.210000,13.720000,13.720000,5015700
2020-07-13,13.840000,13.850000,11.910000,12.400000,12.400000,4673500
2020-07-14,12.150000,12.740000,12.000000,12.680000,12.680000,2625000
2020-07-15,13.000000,13.190000,12.710000,12.990000,12.990000,3067700
2020-07-16,12.990000,13.200000,12.810000,12.900000,12.900000,2818100
2020-07-17,13.620000,14.220000,13.060000,14.080000,14.080000,3580000
