Date,Open,High,Low,Close,Adj Close,Volume
2020-06-19,10.240000,11.000000,10.220000,11.000000,11.000000,74800
2020-06-22,12.240000,12.570000,11.871000,12.500000,12.500000,2085300
2020-06-23,12.750000,12.930000,12.253000,12.500000,12.500000,524800
2020-06-24,12.405000,12.600000,11.790000,12.100000,12.100000,392600
2020-06-25,11.970000,12.000000,11.170000,11.450000,11.450000,234300
2020-06-26,11.500000,12.000000,11.280000,11.550000,11.550000,643500
2020-06-29,14.870000,14.910000,13.020000,13.540000,13.540000,4995300
2020-06-30,13.510000,14.270000,12.930000,12.960000,12.960000,1903100
2020-07-01,13.190000,13.240000,12.410000,12.580000,12.580000,628500
2020-07-02,12.950000,13.100000,12.200000,12.500000,12.500000,1050600
2020-07-06,12.900000,13.300000,12.850000,13.010000,13.010000,2153800
2020-07-07,12.780000,13.000000,12.330000,12.430000,12.430000,1030100
2020-07-08,12.400000,12.560000,12.002000,12.180000,12.180000,341600
2020-07-09,12.300000,12.460000,11.860000,12.090000,12.090000,440000
2020-07-10,12.240000,12.760000,11.900000,12.550000,12.550000,1436700
2020-07-13,12.360000,12.500000,12.200000,12.210000,12.210000,807700
2020-07-14,11.990000,12.100000,11.321000,11.730000,11.730000,525800
2020-07-15,11.740000,11.750000,11.050000,11.630000,11.630000,352800
2020-07-16,11.500000,11.600000,11.020000,11.200000,11.200000,316300
2020-07-17,11.250000,11.415000,11.050000,11.250000,11.250000,146100
