Date,Open,High,Low,Close,Adj Close,Volume
2020-03-03,10.140000,10.140000,10.140000,10.140000,10.140000,3700
2020-03-04,10.140000,10.140000,10.140000,10.140000,10.140000,500
2020-03-05,10.140000,10.170000,10.100000,10.170000,10.170000,700
2020-03-06,10.170000,10.170000,10.100000,10.150000,10.150000,37200
2020-03-09,10.170000,10.170000,9.520000,10.120000,10.120000,2900
2020-03-10,10.150000,10.150000,10.120000,10.120000,10.120000,15200
2020-03-11,10.140000,10.140000,10.129000,10.129000,10.129000,20100
2020-03-12,10.190000,10.190000,9.570000,10.120000,10.120000,16700
2020-03-13,10.170000,10.170000,9.780000,10.100000,10.100000,24300
2020-03-16,10.170000,10.170000,10.170000,10.170000,10.170000,200
2020-03-17,9.800000,9.800000,9.700000,9.700000,9.700000,900
2020-03-18,9.700000,9.700000,9.700000,9.700000,9.700000,0
2020-03-19,10.190000,10.700000,10.055000,10.055000,10.055000,700
2020-03-20,9.000000,9.000000,7.360000,7.360000,7.360000,6400
2020-03-23,9.410000,10.044000,9.410000,9.985000,9.985000,6200
2020-03-24,10.020000,10.020000,9.600000,10.000000,10.000000,3100
2020-03-25,9.980000,10.105000,9.980000,10.040000,10.040000,4200
2020-03-26,10.190000,13.000000,9.871000,10.160000,10.160000,26100
2020-03-27,10.390000,10.390000,10.200000,10.220000,10.220000,10100
2020-03-30,10.220000,10.220000,10.220000,10.220000,10.220000,0
2020-03-31,10.050000,10.050000,9.980000,10.000000,10.000000,129900
2020-04-01,10.090000,10.200000,10.090000,10.100000,10.100000,153600
2020-04-02,10.100000,10.135000,10.080000,10.100000,10.100000,206000
2020-04-03,10.080000,10.080000,10.080000,10.080000,10.080000,50500
2020-04-06,10.080000,10.100000,10.080000,10.080000,10.080000,5000
2020-04-07,10.060000,10.060000,10.060000,10.060000,10.060000,200
2020-04-08,10.100000,10.100000,10.100000,10.100000,10.100000,185000
2020-04-09,10.080000,10.115000,10.080000,10.080000,10.080000,600
2020-04-13,10.100000,10.120000,10.100000,10.120000,10.120000,57900
2020-04-14,10.140000,10.140000,10.140000,10.140000,10.140000,300
2020-04-15,10.140000,10.140000,10.140000,10.140000,10.140000,0
2020-04-16,10.140000,10.140000,10.140000,10.140000,10.140000,0
2020-04-17,10.170000,10.170000,10.170000,10.170000,10.170000,200
2020-04-20,10.150000,10.295000,10.150000,10.295000,10.295000,600
2020-04-21,10.170000,10.220000,10.170000,10.170000,10.170000,3500
2020-04-22,10.170000,10.170000,10.170000,10.170000,10.170000,300
2020-04-23,10.170000,10.170000,10.170000,10.170000,10.170000,0
2020-04-24,10.170000,10.170000,10.170000,10.170000,10.170000,0
2020-04-27,10.170000,10.191000,10.170000,10.174000,10.174000,4100
2020-04-28,10.160000,10.160000,10.160000,10.160000,10.160000,2200
2020-04-29,10.220000,10.220000,10.220000,10.220000,10.220000,300
2020-04-30,10.180000,10.180000,10.180000,10.180000,10.180000,300
2020-05-01,10.180000,10.180000,10.180000,10.180000,10.180000,0
2020-05-04,10.180000,10.180000,10.180000,10.180000,10.180000,0
2020-05-05,10.180000,10.180000,10.180000,10.180000,10.180000,0
2020-05-06,10.170000,10.170000,10.170000,10.170000,10.170000,100
2020-05-07,10.160000,10.160000,10.160000,10.160000,10.160000,300
2020-05-08,10.160000,10.160000,10.160000,10.160000,10.160000,0
2020-05-11,10.160000,10.160000,10.160000,10.160000,10.160000,100
2020-05-12,9.798000,9.798000,9.798000,9.798000,9.798000,100
2020-05-13,10.220000,10.220000,9.900000,9.975000,9.975000,6000
2020-05-14,10.020000,10.020000,10.020000,10.020000,10.020000,100
2020-05-15,10.020000,10.020000,10.020000,10.020000,10.020000,0
2020-05-18,10.020000,10.020000,10.020000,10.020000,10.020000,0
2020-05-19,10.020000,10.020000,10.020000,10.020000,10.020000,0
2020-05-20,10.020000,10.020000,10.020000,10.020000,10.020000,6600
2020-05-21,10.020000,10.020000,10.020000,10.020000,10.020000,0
2020-05-22,10.230000,10.230000,10.230000,10.230000,10.230000,500
2020-05-26,10.230000,10.230000,10.230000,10.230000,10.230000,0
2020-05-27,10.220000,10.220000,10.020000,10.030000,10.030000,1400
2020-05-28,10.250000,10.250000,10.190000,10.230000,10.230000,9000
2020-05-29,10.220000,10.220000,10.050000,10.050000,10.050000,500
2020-06-01,10.050000,10.050000,10.050000,10.050000,10.050000,0
2020-06-02,10.050000,10.050000,10.050000,10.050000,10.050000,0
2020-06-03,10.210000,10.210000,9.938000,9.990000,9.990000,1800
2020-06-04,10.190000,10.200000,10.050000,10.060000,10.060000,2200
2020-06-05,10.060000,10.060000,10.060000,10.060000,10.060000,0
2020-06-08,10.060000,10.060000,10.060000,10.060000,10.060000,0
2020-06-09,10.210000,10.210000,9.050000,10.210000,10.210000,13800
2020-06-10,10.150000,10.150000,8.498000,9.690000,9.690000,9500
2020-06-11,10.000000,11.000000,9.835000,9.835000,9.835000,13300
2020-06-12,9.950000,9.950000,9.063000,9.090000,9.090000,1900
2020-06-15,9.730000,10.000000,9.700000,10.000000,10.000000,1200
2020-06-16,10.090000,10.290000,10.090000,10.169000,10.169000,9900
2020-06-17,10.120000,10.290000,10.120000,10.200000,10.200000,5200
2020-06-18,10.300000,10.300000,10.160000,10.160000,10.160000,1000
2020-06-19,10.160000,10.297000,10.160000,10.297000,10.297000,500
2020-06-22,10.250000,10.250000,9.901000,10.200000,10.200000,4300
2020-06-23,10.170000,10.280000,10.100000,10.280000,10.280000,11000
2020-06-24,10.140000,10.140000,10.140000,10.140000,10.140000,300
2020-06-25,10.105000,10.105000,10.020000,10.100000,10.100000,3800
2020-06-26,10.100000,10.100000,10.100000,10.100000,10.100000,300
2020-06-29,10.230000,10.250000,10.100000,10.100000,10.100000,17300
2020-06-30,10.110000,10.270000,10.100000,10.110000,10.110000,11500
2020-07-01,10.188000,10.247000,10.188000,10.200000,10.200000,2400
2020-07-02,10.110000,10.200000,10.110000,10.150000,10.150000,1900
2020-07-06,10.165000,10.175000,10.130000,10.130000,10.130000,9300
2020-07-07,10.250000,10.250000,10.250000,10.250000,10.250000,400
2020-07-08,10.200000,10.260000,10.010000,10.100000,10.100000,9100
2020-07-09,10.100000,10.100000,10.100000,10.100000,10.100000,0
2020-07-10,10.200000,10.300000,10.200000,10.240000,10.240000,8400
2020-07-13,10.250000,10.272000,10.230000,10.230000,10.230000,4500
2020-07-14,10.230000,10.230000,10.230000,10.230000,10.230000,200
