Date,Open,High,Low,Close,Adj Close,Volume
2020-01-13,10.370000,10.370000,10.370000,10.370000,10.370000,263
2020-01-14,10.410000,10.419900,10.350000,10.360000,10.360000,3828892
2020-01-15,10.360000,10.370000,10.360000,10.360000,10.360000,213091
2020-01-16,10.300000,10.380000,10.300000,10.380000,10.380000,447273
2020-01-17,10.370000,10.380000,10.360000,10.370000,10.370000,12913
2020-01-21,10.390000,10.390000,10.350000,10.350000,10.350000,16497
2020-01-22,10.350000,10.390000,10.350000,10.350000,10.350000,105553
2020-01-23,10.370000,10.370000,10.350000,10.350000,10.350000,1150505
2020-01-24,10.360000,10.370000,10.360000,10.360000,10.360000,200642
2020-01-27,10.350000,10.370000,10.350000,10.360000,10.360000,426203
2020-01-28,10.360000,10.360000,10.360000,10.360000,10.360000,166809
2020-01-29,10.360000,10.377800,10.360000,10.370000,10.370000,133439
2020-01-30,10.360000,10.400000,10.350000,10.370000,10.370000,173787
2020-01-31,10.360000,10.400000,10.360000,10.360000,10.360000,427616
2020-02-03,10.290000,10.360000,10.290000,10.360000,10.360000,485046
2020-02-04,10.360000,10.360000,10.360000,10.360000,10.360000,1061
2020-02-05,10.290000,10.290000,10.290000,10.290000,10.290000,332
2020-02-06,10.290000,10.290000,10.290000,10.290000,10.290000,317
2020-02-07,10.290000,10.290000,10.290000,10.290000,10.290000,0
2020-02-10,10.290000,10.290000,10.290000,10.290000,10.290000,0
2020-02-11,10.380000,10.380000,10.300000,10.320000,10.320000,893300
2020-02-12,10.340000,10.350000,10.340000,10.340000,10.340000,78665
2020-02-13,10.342300,10.342300,10.300000,10.300000,10.300000,53004
2020-02-14,10.300000,10.300000,10.295000,10.295000,10.295000,300228
2020-02-18,10.295000,10.295000,10.295000,10.295000,10.295000,0
2020-02-19,10.380000,10.380000,10.300000,10.310000,10.310000,68186
2020-02-20,10.310000,10.310000,10.310000,10.310000,10.310000,25100
2020-02-21,10.373000,10.373000,10.373000,10.373000,10.373000,202
2020-02-24,10.320000,10.320000,10.320000,10.320000,10.320000,185
2020-02-25,10.340000,10.350000,10.310000,10.310000,10.310000,778
2020-02-26,10.310000,10.310000,10.310000,10.310000,10.310000,0
2020-02-27,10.310000,10.310000,10.310000,10.310000,10.310000,0
2020-02-28,10.310000,10.380000,10.300000,10.380000,10.380000,6666
2020-03-02,10.380000,10.380000,10.380000,10.380000,10.380000,0
2020-03-03,10.380000,10.390000,10.320000,10.390000,10.390000,13837
2020-03-04,10.390000,10.390000,10.390000,10.390000,10.390000,0
2020-03-05,10.390000,10.390000,10.318000,10.318000,10.318000,6364
2020-03-06,10.318000,10.318000,10.318000,10.318000,10.318000,0
2020-03-09,10.318000,10.318000,10.318000,10.318000,10.318000,0
2020-03-10,10.302700,10.310000,10.300000,10.310000,10.310000,545
2020-03-11,10.310000,10.310000,10.310000,10.310000,10.310000,19538
2020-03-12,7.350000,10.410000,7.350000,10.410000,10.410000,1504
2020-03-13,10.410000,10.410000,10.410000,10.410000,10.410000,0
