Date,Open,High,Low,Close,Adj Close,Volume
2020-06-24,9.860000,11.650000,9.850000,11.400000,11.400000,3883300
2020-06-25,11.800000,11.840000,10.670000,10.900000,10.900000,1113600
2020-06-26,10.970000,10.970000,10.560000,10.620000,10.620000,542600
2020-06-29,11.000000,11.330000,10.680000,11.120000,11.120000,713600
2020-06-30,11.400000,11.490000,10.650000,10.730000,10.730000,975500
2020-07-01,10.910000,11.180000,10.800000,10.860000,10.860000,176000
2020-07-02,11.070000,11.220000,10.880000,11.050000,11.050000,598600
2020-07-06,11.200000,11.300000,10.880000,11.050000,11.050000,452100
2020-07-07,11.120000,11.180000,10.630000,10.820000,10.820000,265100
2020-07-08,10.920000,10.990000,10.600000,10.700000,10.700000,160100
2020-07-09,10.810000,11.020000,10.650000,11.000000,11.000000,219500
2020-07-10,11.110000,11.110000,10.882000,10.990000,10.990000,236400
2020-07-13,11.050000,11.140000,10.770000,10.850000,10.850000,374800
2020-07-14,10.780000,10.890000,10.500000,10.600000,10.600000,252100
