Date,Open,High,Low,Close,Adj Close,Volume
2020-05-18,10.300000,10.320000,10.090000,10.300000,10.300000,50900
2020-05-19,10.280000,10.300000,10.210000,10.270000,10.270000,19500
2020-05-20,10.270000,10.400000,10.245000,10.245000,10.245000,26500
2020-05-21,10.300000,10.300000,10.265000,10.270000,10.270000,640000
2020-05-22,10.290000,10.300000,10.120000,10.250000,10.250000,34000
2020-05-26,10.290000,10.300000,10.225000,10.260000,10.260000,194100
2020-05-27,10.300000,10.300000,10.100000,10.260000,10.260000,194900
2020-05-28,10.260000,10.260000,9.370000,10.250000,10.250000,1515000
2020-05-29,10.250000,10.300000,10.230000,10.280000,10.280000,102700
2020-06-01,10.280000,10.280000,10.219800,10.220000,10.220000,356373
2020-06-02,10.250000,10.250000,10.175000,10.250000,10.250000,386166
2020-06-03,10.260000,10.260000,10.220000,10.240000,10.240000,660804
2020-06-04,10.200000,10.260000,10.135000,10.250000,10.250000,1503189
2020-06-05,10.240000,10.940000,10.150000,10.300000,10.300000,6538524
2020-06-08,10.610000,12.690000,10.500000,12.250000,12.250000,1184795
2020-06-09,12.210000,13.750000,11.410000,13.350000,13.350000,2247790
